Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042127~regulation of cell proliferation	53	4.889298892988929	3.8968575752552415E-4	FOSL2, CAPZA2, GM5611, PAX3, DDR2, SHH, H19, ARHGAP5, GPC3, HMOX1, EGFR, LBX1, FOXJ1, VAX1, PROX1, PURA, DDR1, CCND2, ZMIZ1, FOXG1, ATPIF1, NGFR, CCL2, LRRC32, CLU, CDH5, OTP, ARX, ALDH1A2, HOXA3, LHX1, BCL11B, NPM1, LHX5, TLX1, COL18A1, ODC1, AIMP1, FLT4, TGFBR2, SMAD3, GJB6, NTN1, KITL, KDR, NOTCH2, NOTCH1, EEF1E1, DLX5, TGFBR3, CFDP1, BMP7, RBPJ, MAB21L2	812	538	13588	1.6485157580529968	0.6368686522554374	0.014367089371718822	0.6882374015625081
GOTERM_BP_FAT	GO:0016337~cell-cell adhesion	29	2.6752767527675276	3.950380270199607E-4	CLDN9, DSCAML1, COL2A1, CDH1, CLDN11, CDH3, OTOR, CDH5, SCARF2, VCAM1, FAT3, FAT4, PCP4, FAT1, COL11A1, RET, COL13A1, LGALS1, CDHR1, PCDH11X, CELSR1, MYH9, THY1, CDH12, WNT7B, FREM2, ITGA5, ROR2, UNCX	812	236	13588	2.0562953995157387	0.6418869925685988	0.01435938076533938	0.6976590390753601
GOTERM_MF_FAT	GO:0005509~calcium ion binding	73	6.734317343173432	4.109416941445789E-4	SYT2, NPNT, ENPEP, MMP2, CALB2, SLC24A4, PCP4, GSN, TPT1, RET, SPARCL1, PCDH11X, CDHR1, MMP17, COLEC12, SLIT1, SLIT2, SLIT3, BSPRY, THBD, CAPN11, CAMK4, OTOF, VSNL1, DOC2B, MYL6, FRAS1, SPOCK3, CD248, CETN3, ITGA11, CETN2, CDH1, CDH3, CDH5, NECAB1, ANXA6, FAT3, FAT4, SMOC1, FAT1, EFCAB1, GM7094, FBN2, THBS1, THBS2, MRC1, SVEP1, HPCAL4, CBL, FBN1, MRC2, NID1, CELSR1, NID2, ITPR3, ITPR1, CAPN1, CDH12, NOTCH3, NOTCH2, FBLN1, NOTCH1, ITGA5, CLEC3B, FREM2, FBLN2, SULF1, HPCA, CACNA1E, LRP2, PLA2G4E, LRP4	766	840	13288	1.5075593683948776	0.25433040111927785	0.01937469544439141	0.619568448773633
GOTERM_BP_FAT	GO:0021516~dorsal spinal cord development	6	0.5535055350553505	4.164109751492468E-4	ASCL1, PRRXL1, LBX1, RFX4, PAX3, UNCX	812	12	13588	8.366995073891626	0.6612447869459152	0.014921957485710013	0.7352735819653122
GOTERM_BP_FAT	GO:0001501~skeletal system development	33	3.044280442804428	4.2203622326843747E-4	MEF2C, COL2A1, OTOR, MMP2, SHH, HOXA2, PGP, GM11808, HOXA3, HOXC4, JUND, COL11A1, RPS27A, SATB2, COL13A1, H2-M5, TGFBR2, SMAD3, IGF2, COL5A2, HOXB4, DLX2, DLX1, CLEC3B, KAZALD1, PDGFRA, PDGFRB, ROR2, FOXC1, HOXB9, COL1A1, BMP7, UNCX, IGFBP5	812	285	13588	1.937619911848587	0.6661634140333443	0.014916448340657085	0.7451712978030045
GOTERM_BP_FAT	GO:0045941~positive regulation of transcription	48	4.428044280442804	4.381374239299632E-4	MEF2C, HMGB2, EVX1, FOXK1, GPBP1, ABLIM3, TBX20, NFIX, PAX3, PAX2, SHH, GATA2, HOXA2, BCL11B, PAX8, NKX2-1, POU3F1, YAP1, FOXD1, TLX1, FOXD3, ATF7IP, MAF, SOX10, FOXL2, SATB2, RFX4, EPAS1, LMX1B, MAFB, SOX11, RXRG, SMAD3, NR4A3, CENPK, HMGA1, TBR1, ASCL1, DLX2, DLX6OS1, NOTCH1, EBF3, ZMIZ1, HOXB9, FOXC1, TRP73, MAFA, BMP7	812	475	13588	1.6910137412496757	0.6798509772262276	0.015273625568716698	0.7734964759981366
GOTERM_BP_FAT	GO:0010628~positive regulation of gene expression	49	4.520295202952029	4.383056524655309E-4	MEF2C, EVX1, FOXK1, GPBP1, TBX20, PAX3, PAX2, SHH, GATA2, PAX8, YAP1, ATF7IP, SOX10, SATB2, SOX11, RXRG, HMGA1, TBR1, ASCL1, ZMIZ1, FOXC1, TRP73, HMGB2, LRRC32, ABLIM3, NFIX, HOXA2, BCL11B, NKX2-1, POU3F1, FOXD1, TLX1, FOXD3, MAF, FOXL2, LMX1B, EPAS1, RFX4, MAFB, SMAD3, NR4A3, CENPK, DLX2, DLX6OS1, NOTCH1, EBF3, HOXB9, MAFA, BMP7	812	488	13588	1.680257207461843	0.6799909854360662	0.015077264011648994	0.7737923828080584
GOTERM_BP_FAT	GO:0007214~gamma-aminobutyric acid signaling pathway	7	0.6457564575645757	4.4283538214693973E-4	GABRG1, GABRG2, GABRA2, GABRA1, GABRA4, GABRA5, GABBR2	812	18	13588	6.507662835249042	0.6837379286952756	0.015033017631237988	0.7817596708410757
GOTERM_BP_FAT	GO:0010810~regulation of cell-substrate adhesion	10	0.9225092250922509	4.7025860188054923E-4	DDR1, FBLN2, NPNT, SMOC1, VTN, NID1, COL1A1, THBS1, COL8A1, EMILIN1	812	40	13588	4.183497536945812	0.705503915660566	0.0157511208524187	0.8299811605672169
GOTERM_BP_FAT	GO:0001503~ossification	17	1.5682656826568264	5.261668691234852E-4	MEF2C, SATB2, COL13A1, H2-M5, SMAD3, COL2A1, IGF2, MMP2, SHH, HOXA2, GM11808, KAZALD1, JUND, FOXC1, COL1A1, BMP7, RPS27A, IGFBP5	812	106	13588	2.6837531369086345	0.7453506015003173	0.017383889843751055	0.928222787515709
GOTERM_BP_FAT	GO:0042472~inner ear morphogenesis	13	1.1992619926199262	5.403517472390975E-4	MAFB, WNT3A, COL2A1, CELSR1, NR4A3, PAX2, WNT1, KCNQ4, DLX5, FOXG1, GBX2, POU4F3, COL11A1	812	67	13588	3.2468936107639146	0.754572515901923	0.017624531717503777	0.9531337498787096
GOTERM_BP_FAT	GO:0001656~metanephros development	12	1.107011070110701	5.506998533192024E-4	IRX3, RET, GPC3, OSR1, LHX1, NPNT, PAX8, FOXC1, PAX2, FOXD1, SHH, SLIT2	812	58	13588	3.462204858162052	0.7610887567825233	0.01773661085690914	0.9713029853917088
GOTERM_BP_FAT	GO:0048665~neuron fate specification	7	0.6457564575645757	6.14780561476985E-4	ASCL1, LBX1, EVX1, TLX3, NKX6-1, SHH, DBX1	812	19	13588	6.165154264972776	0.7977611862052213	0.01953876811119759	1.0837460670354737
GOTERM_BP_FAT	GO:0060348~bone development	18	1.6605166051660518	6.20103297446909E-4	MEF2C, SATB2, COL13A1, H2-M5, SMAD3, IGF2, COL2A1, MMP2, SHH, HOXB4, HOXA2, GM11808, KAZALD1, JUND, FOXC1, COL1A1, BMP7, RPS27A, IGFBP5	812	118	13588	2.5526425649160895	0.8005413577180371	0.019468341734477312	1.0930805060536009
GOTERM_BP_FAT	GO:0021953~central nervous system neuron differentiation	10	0.9225092250922509	6.889025416638617E-4	ARX, DCC, ASCL1, LMX1B, BCL11B, FOXG1, LHX6, POU4F1, LMX1A, LHX8	812	42	13588	3.9842833685198222	0.833219168479902	0.02134804797823886	1.2136584070967515
GOTERM_BP_FAT	GO:0043010~camera-type eye development	19	1.7527675276752765	7.044372511864948E-4	MAF, FOXL2, IRX5, LMX1B, SMAD3, VAX1, PAX2, MEIS1, PROX1, SHH, THY1, ALDH1A1, ALDH1A2, BCL11B, FOXC1, BMP7, COL8A1, COL8A2, MAB21L2	812	130	13588	2.4457370215990903	0.8398232798158747	0.02156733050316395	1.240865415369774
GOTERM_BP_FAT	GO:0051173~positive regulation of nitrogen compound metabolic process	51	4.70479704797048	7.417852814642354E-4	MEF2C, EVX1, FOXK1, GPBP1, TBX20, PAX3, PAX2, SHH, GATA2, PAX8, GUCY1A2, GUCY1A3, YAP1, ATF7IP, SOX10, AVP, SATB2, SOX11, RXRG, HMGA1, TBR1, ASCL1, ZMIZ1, FOXC1, TRP73, HMGB2, ABLIM3, NFIX, HOXA2, BCL11B, NKX2-1, POU3F1, FOXD1, TLX1, FOXD3, MAF, FOXL2, LMX1B, EPAS1, RFX4, MAFB, SMAD3, NR4A3, CENPK, DLX2, DLX6OS1, NOTCH1, EBF3, HOXB9, MAFA, BMP7	812	526	13588	1.622497143606361	0.8546506820174107	0.022434119326309787	1.3062466675110906
GOTERM_BP_FAT	GO:0010811~positive regulation of cell-substrate adhesion	8	0.7380073800738007	8.141924203185495E-4	FBLN2, NPNT, SMOC1, VTN, NID1, THBS1, COL8A1, EMILIN1	812	27	13588	4.9582193030468895	0.8796014776371491	0.02431517959843177	1.4328858721040616
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	32	2.952029520295203	8.36090941832406E-4	FOSL2, CCL2, CLU, GM5611, PAX3, DDR2, SHH, OTP, ALDH1A2, ARHGAP5, HOXA3, LHX1, NPM1, LHX5, TLX1, COL18A1, EGFR, ODC1, FLT4, TGFBR2, KITL, NTN1, PROX1, KDR, PURA, NOTCH1, CCND2, DLX5, ZMIZ1, FOXG1, NGFR, RBPJ, MAB21L2	812	284	13588	1.885520016651634	0.8862678637502559	0.024677860394765494	1.471155911569444
GOTERM_BP_FAT	GO:0006091~generation of precursor metabolites and energy	30	2.7675276752767526	9.224578311847912E-4	GM10250, NDUFB3, ATP5E, LDHA, NDUFB9, SNCA, GM10053, VGF, PDHB, ATP6V0C, NDUFS5, NDUFS4, PPP1R3B, ATP5L, ATP5K, ENO1, NDUFA4, NDUFA5, NDUFB11, NDUFA2, NDUFA6, NDUFC2, GM10221, NDUFA1, NDUFA12, C330018D20RIK, SDHB, UQCRH, NDUFV2, CYBRD1, GAA	812	261	13588	1.9234471434233622	0.9091526238124048	0.026888419772353345	1.6219547642008059
GOTERM_BP_FAT	GO:0021700~developmental maturation	16	1.4760147601476015	9.233807194562759E-4	SOX10, SCLT1, RET, IRX5, EPAS1, GJA1, MMP2, CDH5, KDR, WNT1, GATA2, REC8, NOTCH1, LHX6, RBPJ, HBA-X	812	101	13588	2.650929132322099	0.9093704688019307	0.026616613354660035	1.6235649747270653
GOTERM_BP_FAT	GO:0021879~forebrain neuron differentiation	6	0.5535055350553505	9.521643794955035E-4	DLX2, DLX1, NKX2-1, LHX6, LHX8, OTP	812	14	13588	7.171710063335679	0.9159088643035375	0.02713455019429456	1.6737728225870607
GOTERM_BP_FAT	GO:0048010~vascular endothelial growth factor receptor signaling pathway	6	0.5535055350553505	9.521643794955035E-4	CCL2, FLT4, PDGFRA, PDGFRB, FOXC1, KDR	812	14	13588	7.171710063335679	0.9159088643035375	0.02713455019429456	1.6737728225870607
GOTERM_MF_FAT	GO:0001871~pattern binding	18	1.6605166051660518	0.0010565675380854417	SPOCK3, COL13A1, ENPP2, FBN1, VTN, COL5A1, RPL29, HMMR, LYVE1, BGN, RPL22, RSPO2, CFH, GM10709, TGFBR3, BMP7, THBS1, THBS2, FN1	766	128	13288	2.4394582245430807	0.5298897487758676	0.04607883972466231	1.5857296805635412
GOTERM_MF_FAT	GO:0030247~polysaccharide binding	18	1.6605166051660518	0.0010565675380854417	SPOCK3, COL13A1, ENPP2, FBN1, VTN, COL5A1, RPL29, HMMR, LYVE1, BGN, RPL22, RSPO2, CFH, GM10709, TGFBR3, BMP7, THBS1, THBS2, FN1	766	128	13288	2.4394582245430807	0.5298897487758676	0.04607883972466231	1.5857296805635412
GOTERM_MF_FAT	GO:0015276~ligand-gated ion channel activity	16	1.4760147601476015	0.0010636055456303836	GABRG1, GABRG2, GABRA2, GABRA1, GLRA1, GABRA4, GABRB2, GRIK3, GABRA5, GLRA2, GRIN3A, ITPR3, ITPR1, GRIA2, GRIA1, CHRNA3	766	106	13288	2.6184541110399526	0.5322486860917272	0.04371109161960007	1.5962133665467615
GOTERM_MF_FAT	GO:0022834~ligand-gated channel activity	16	1.4760147601476015	0.0010636055456303836	GABRG1, GABRG2, GABRA2, GABRA1, GLRA1, GABRA4, GABRB2, GRIK3, GABRA5, GLRA2, GRIN3A, ITPR3, ITPR1, GRIA2, GRIA1, CHRNA3	766	106	13288	2.6184541110399526	0.5322486860917272	0.04371109161960007	1.5962133665467615
GOTERM_BP_FAT	GO:0001655~urogenital system development	20	1.8450184501845017	0.0010927190175094518	ODC1, IRX3, RET, NPNT, TNC, NID1, PAX2, TENC1, SLIT2, SHH, NOTCH1, GPC3, OSR1, LHX1, PAX8, PDGFRB, FOXC1, BMP7, FOXD1, LRP4	812	146	13588	2.2923274175045547	0.9416636281407151	0.03074311494371429	1.9185976625036516
GOTERM_BP_FAT	GO:0001763~morphogenesis of a branching structure	18	1.6605166051660518	0.0012005831825822222	PLXNA1, COL13A1, NPNT, ERMN, TGFBR2, TBX20, PAX2, SHH, KDR, DDR1, LAMA1, DLX2, NOTCH1, GPC3, GBX2, PLXND1, BMP7, FOXD1	812	125	13588	2.4096945812807884	0.9559394428028739	0.03336745540455632	2.1060904598510066
GOTERM_BP_FAT	GO:0031328~positive regulation of cellular biosynthetic process	52	4.797047970479705	0.00122284099526582	MEF2C, EVX1, FOXK1, GPBP1, TBX20, GM5611, PAX3, PAX2, SHH, GATA2, PAX8, GUCY1A2, GUCY1A3, YAP1, ATF7IP, SOX10, AVP, SATB2, SOX11, RXRG, HMGA1, TBR1, ASCL1, ZMIZ1, FOXC1, TRP73, HMGB2, ABLIM3, NFIX, HOXA2, BCL11B, NPM1, NKX2-1, POU3F1, FOXD1, TLX1, FOXD3, MAF, FOXL2, LMX1B, EPAS1, RFX4, MAFB, SMAD3, NR4A3, CENPK, DLX2, DLX6OS1, NOTCH1, EBF3, HOXB9, MAFA, BMP7	812	552	13588	1.5763903762404512	0.9584188577901391	0.03361668334091783	2.144737556262577
GOTERM_BP_FAT	GO:0043583~ear development	16	1.4760147601476015	0.0012541728714008387	MAFB, WNT3A, COL2A1, CELSR1, NR4A3, GJB6, PAX2, WNT1, DDR1, KCNQ4, HOXA2, DLX5, FOXG1, POU4F3, GBX2, COL11A1	812	104	13588	2.574460022735885	0.9616745476553804	0.03410322538673549	2.199115902562254
GOTERM_MF_FAT	GO:0003705~RNA polymerase II transcription factor activity, enhancer binding	8	0.7380073800738007	0.0012939487956908776	SOX10, SOX11, NKX2-1, FOXC1, PAX3, POU3F1, PROX1, MEIS1	766	30	13288	4.625935596170582	0.6032614115605888	0.05006324591852962	1.9387533395705203
GOTERM_BP_FAT	GO:0030155~regulation of cell adhesion	15	1.3837638376383763	0.0013136409305192207	PODXL, NPNT, NID1, VTN, EMILIN1, LAMA2, DDR1, LAMA1, LAMA4, PGP, FBLN2, SMOC1, COL1A1, THBS1, COL8A1	812	94	13588	2.670317576773923	0.967169497112267	0.03532312290271411	2.3022478714271877
GOTERM_BP_FAT	GO:0009891~positive regulation of biosynthetic process	52	4.797047970479705	0.0014653151888813594	MEF2C, EVX1, FOXK1, GPBP1, TBX20, GM5611, PAX3, PAX2, SHH, GATA2, PAX8, GUCY1A2, GUCY1A3, YAP1, ATF7IP, SOX10, AVP, SATB2, SOX11, RXRG, HMGA1, TBR1, ASCL1, ZMIZ1, FOXC1, TRP73, HMGB2, ABLIM3, NFIX, HOXA2, BCL11B, NPM1, NKX2-1, POU3F1, FOXD1, TLX1, FOXD3, MAF, FOXL2, LMX1B, EPAS1, RFX4, MAFB, SMAD3, NR4A3, CENPK, DLX2, DLX6OS1, NOTCH1, EBF3, HOXB9, MAFA, BMP7	812	557	13588	1.5622396547302138	0.9778772131885347	0.038921751424458306	2.5648232163959284
GOTERM_BP_FAT	GO:0007507~heart development	26	2.3985239852398523	0.0017754738908579318	MEF2C, IRX4, ERBB3, WNT3A, TBX20, GJA1, COL2A1, PAX3, SHH, VCAM1, ALDH1A2, OSR1, COL11A1, CHRNA3, LBX1, TBX2, TGFBR2, SMAD3, PROX1, COL5A1, NOTCH1, ZMIZ1, GAA, TGFBR3, FOXC1, RBPJ	812	223	13588	1.9510481786653118	0.9901329851804637	0.046498231490181174	3.0996919176468296
GOTERM_BP_FAT	GO:0048705~skeletal system morphogenesis	18	1.6605166051660518	0.0018538825291531565	MEF2C, SATB2, COL13A1, TGFBR2, SMAD3, COL2A1, OTOR, MMP2, HOXB4, DLX2, HOXA2, HOXA3, PDGFRA, ROR2, PDGFRB, COL1A1, COL11A1, UNCX	812	130	13588	2.317014020462296	0.9919550639449833	0.0480200939461497	3.2344682352715814
GOTERM_BP_FAT	GO:0021877~forebrain neuron fate commitment	4	0.36900369003690037	0.0019342330000709288	DLX2, DLX1, NKX2-1, LHX6	812	5	13588	13.3871921182266	0.9934738598756875	0.049557556514758905	3.3723988466262234
GOTERM_BP_FAT	GO:0042136~neurotransmitter biosynthetic process	4	0.36900369003690037	0.0019342330000709288	GAD2, SLC5A7, GAD1, CHAT	812	5	13588	13.3871921182266	0.9934738598756875	0.049557556514758905	3.3723988466262234
GOTERM_BP_FAT	GO:0048839~inner ear development	14	1.2915129151291513	0.0020787290490169885	MAFB, WNT3A, COL2A1, CELSR1, NR4A3, GJB6, PAX2, WNT1, KCNQ4, DLX5, FOXG1, POU4F3, GBX2, COL11A1	812	88	13588	2.6622257053291536	0.9955204822371156	0.05264595755595047	3.619975895195282
GOTERM_BP_FAT	GO:0007610~behavior	40	3.6900369003690034	0.002139215979933681	SNCG, SCN1A, ADCY1, CCL2, GLRA1, ENPP2, SLC6A3, SNCA, TAL2, PPP1R1B, ALB, NKX2-1, POU4F1, ROBO3, LBP, LHX8, CHAT, CHRNA3, GABRG2, GABRA5, PARK2, NR4A3, CELSR1, PRKCE, NTSR1, CPT1A, SLIT2, GRM5, FEZF2, PTGDS, PENK, ITGA5, GRIA1, SLC18A2, NEUROD2, MC4R, GAA, UCHL3, DYNLRB1, HTR2C	812	405	13588	1.6527397676822966	0.9961733963968339	0.05361584559049948	3.7234353430875
GOTERM_BP_FAT	GO:0010721~negative regulation of cell development	9	0.8302583025830259	0.002171098138236156	DLX2, DLX1, TGFBR3, VAX1, BMP7, NTN1, NKX6-1, THY1, MT3	812	40	13588	3.7651477832512312	0.9964783243019958	0.053874989333764445	3.777925774780888
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	16	1.4760147601476015	0.002218740059385269	COL18A1, SNCA, NTN1, SHH, THY1, LAMA2, LAMA1, LAMA4, ARHGAP5, ROBO4, TGFBR3, TMSB4X, UNC5C, THBS1, HTR2C, SST	812	110	13588	2.4340349305866544	0.9968893142567175	0.054505955895504776	3.8592973020442956
GOTERM_MF_FAT	GO:0005539~glycosaminoglycan binding	16	1.4760147601476015	0.002233728099308026	SPOCK3, COL13A1, VTN, COL5A1, RPL29, HMMR, LYVE1, BGN, RPL22, RSPO2, CFH, GM10709, TGFBR3, THBS1, BMP7, THBS2, FN1	766	114	13288	2.4347029453529387	0.7974291923505208	0.08060096147704454	3.3247789885415213
GOTERM_BP_FAT	GO:0021515~cell differentiation in spinal cord	8	0.7380073800738007	0.0023781092283343143	ASCL1, ISL2, LBX1, EVX1, PAX3, NKX6-1, SHH, DBX1	812	32	13588	4.183497536945812	0.9979462065934566	0.05776507119309471	4.131025293966606
GOTERM_BP_FAT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	23	2.121771217712177	0.0024801192510653797	EGFR, PLAT, RET, CCL2, ERBB3, FLT4, EPHB4, DDR2, KDR, EPHA5, PHIP, DDR1, GRB10, ROR1, PDGFRA, ROR2, PDGFRB, ANGPT1, FOXC1, MST1R, LRP4, CHRNA3, GFRA3	812	192	13588	2.0045925697865354	0.9984255297109489	0.05961424332024545	4.304574114157389
GOTERM_BP_FAT	GO:0045995~regulation of embryonic development	6	0.5535055350553505	0.0025336024818839956	LAMA2, LAMA1, LAMA4, NOTCH1, BMP7, SHH	812	17	13588	5.9061141698058535	0.998630334379182	0.06030497029470627	4.395446202504583
GOTERM_BP_FAT	GO:0042475~odontogenesis of dentine-containing tooth	9	0.8302583025830259	0.0025589840816280123	DLX2, DLX1, PGP, PDGFRA, FOXC1, LHX8, BMP7, LRP4, SHH	812	41	13588	3.673314910489007	0.9987179870493509	0.06033953010068316	4.438542981552896
GOTERM_BP_FAT	GO:0035272~exocrine system development	9	0.8302583025830259	0.0025589840816280123	EGFR, LAMA1, PLXNA1, FOXC1, IGF2, CDH1, PLXND1, BMP7, SHH	812	41	13588	3.673314910489007	0.9987179870493509	0.06033953010068316	4.438542981552896
GOTERM_BP_FAT	GO:0006836~neurotransmitter transport	13	1.1992619926199262	0.002670117231598066	SLC6A11, SLC6A3, SLC6A13, LIN7C, PARK2, RPH3A, RIMS3, SLC17A7, SLC6A7, SLC6A5, SYN2, SLC18A2, SV2C	812	80	13588	2.7192733990147784	0.9990403251503929	0.0623155699372242	4.6270261643684645
GOTERM_BP_FAT	GO:0002076~osteoblast development	5	0.46125461254612543	0.0029638426348610634	HOXA2, SATB2, JUND, SMAD3, SHH	812	11	13588	7.606359158083296	0.9995536757684921	0.06832841898328201	5.123500741166431
GOTERM_BP_FAT	GO:0030334~regulation of cell migration	14	1.2915129151291513	0.0031061407408475698	COL18A1, NTN1, SHH, THY1, LAMA2, LAMA1, LAMA4, ARHGAP5, ROBO4, TGFBR3, TMSB4X, UNC5C, THBS1, SST	812	92	13588	2.54647676161919	0.9996920039279165	0.07086743161266351	5.363144814262966
GOTERM_BP_FAT	GO:0048754~branching morphogenesis of a tube	14	1.2915129151291513	0.003418923298161171	NPNT, TGFBR2, TBX20, PAX2, SHH, KDR, LAMA1, DDR1, NOTCH1, GPC3, GBX2, PLXND1, BMP7, FOXD1	812	93	13588	2.5190952910641453	0.9998637482480253	0.07705833282741692	5.887895595236214
GOTERM_MF_FAT	GO:0043167~ion binding	261	24.077490774907748	0.003777823654503139	GDA, ADCY1, ZFP738, AI854703, SYT2, GM11808, NT5C3, AA987161, ESCO1, ROCK1, CDHR1, RXRG, POLB, COLEC12, PGM2, ZFP81, CAMK4, YME1L1, ZFP820, ADAMTS3, DOC2B, SCN1A, CYP1B1, ENPP2, ENPP3, ITGA11, ZFP85-RS1, ZFP758, ZFP458, ZFP759, ADAP1, 2610008E11RIK, LHX1, LHX5, LHX6, LHX8, COL18A1, OSGEP, HPCAL4, TGFBR2, ZBTB41, ATP11B, CELSR1, ZFP606, NOTCH3, ZFP808, NOTCH2, NOTCH1, ZFP442, HPCA, HEBP1, HEPH, PLA2G4E, GLRA1, ZFP40, NPNT, GLRA2, RNF185, ANPEP, ZFP873, GM14391, SLC24A4, GUCY1A2, KCNG1, SCN10A, HBB-BH1, PCDH11X, ZFP428, CAR12, MMP17, HERC2, SLIT1, SLIT2, ZFP37, SLIT3, OTOF, CLIC6, CYBRD1, ADAM12, ZFP229, KCNH3, ZFP711, ZFP62, POLR2K, ZFP68, ZFP712, CETN3, TRIM13, CETN2, GM9008, TRIM10, POLR2A, NECAB1, ZFP36L2, FAT3, FAT4, FAT1, BCL11B, KCNE2, GM7094, ZDHHC20, THBS1, THBS2, ZFP72, ZFP51, NOS1, LMX1B, ZFP704, ZFP708, NID1, NID2, NPR3, LMX1A, TRIM23, ITPR3, MID1, KCNV1, ITPR1, ZFP101, CAPN1, MARCH1, CDH12, SDHB, FBLN1, CLEC3B, FBLN2, 3110052M02RIK, AOX4, LRP2, LRP4, GM9846, GABRB2, RPS27L, ENPEP, ZFP788, MMP2, COX5B, CALB2, ZIC2, GATA2, ZFML, TPT1, ZFP273, LOX, ZFP503, SAR1B, SCRT1, RPS27A, ZFP277, SCRT2, RET, SPARCL1, RPH3A, TIMM8B, THBD, ZFP120, VSNL1, MORC2A, CAR8, RNF138, TRP73, RNF26, MYL6, FRAS1, ZFAND6, TSHZ3, SLC38A3, ZFP763, HBB-Y, GM11273, ALB, ZFP760, EFCAB1, GLO1, SLC30A3, HBA-X, PGGT1B, MRC1, GABRA2, GABRA1, GABRA4, GABRA5, MRC2, NR4A3, TRIM62, FEZF2, GM14326, ZFP770, GM14322, ITGA5, FREM2, EBF3, ZFP771, NDUFV2, HIVEP2, CACNA1E, ANTXR1, AEBP1, FIGNL1, DMRTA2, GM10053, TENC1, ZKSCAN2, KCNQ4, OSR1, GSN, PCP4, HMOX1, GM5595, ZYX, ZCCHC5, MT3, KDM5D, GABRG1, ZFP366, GABRG2, A530054K11RIK, DMRT3, PRKCE, HLTF, ZFP654, ZFP160, BSPRY, CAPN11, ZMIZ1, ZFP71-RS1, SLC41A1, MATR3, ADAMTS18, XIAP, SPOCK3, ADAMTS16, CD248, ABLIM3, ADAMTS15, CDH1, CDH3, CDH5, HIC1, GM14403, ANXA6, SMOC1, CYP26B1, FBN2, ADAMTS12, PTS, PHF20L1, ENO1, BC002059, WDFY1, SVEP1, ZFP386, CBL, FBN1, PARK2, HBA-A1, SLC17A7, GM14418, HBA-A2, ISL2, ZFP182, SULF1, ZFP677, SLC5A7, SP9	766	3934	13288	1.1508984404555054	0.9329605511945944	0.12639216223917438	5.562419172656396
GOTERM_BP_FAT	GO:0021543~pallium development	10	0.9225092250922509	0.003808018845914944	ARX, EGFR, DLX2, ASCL1, DLX1, WNT3A, NKX2-1, LHX6, LMX1A, TRP73	812	53	13588	3.1573566316572172	0.9999506184169427	0.08472903067891235	6.53684396446268
GOTERM_BP_FAT	GO:0021895~cerebral cortex neuron differentiation	5	0.46125461254612543	0.004237558464701198	ARX, DLX2, DLX1, NKX2-1, LHX6	812	12	13588	6.972495894909689	0.9999839020009461	0.09305270009794897	7.248342231475724
GOTERM_BP_FAT	GO:0010557~positive regulation of macromolecule biosynthetic process	48	4.428044280442804	0.004239898983128062	MEF2C, HMGB2, EVX1, FOXK1, GPBP1, ABLIM3, TBX20, NFIX, PAX3, PAX2, SHH, GATA2, HOXA2, BCL11B, PAX8, NKX2-1, POU3F1, YAP1, FOXD1, TLX1, FOXD3, ATF7IP, MAF, SOX10, FOXL2, SATB2, RFX4, EPAS1, LMX1B, MAFB, SOX11, RXRG, SMAD3, NR4A3, CENPK, HMGA1, TBR1, ASCL1, DLX2, DLX6OS1, NOTCH1, EBF3, ZMIZ1, HOXB9, FOXC1, TRP73, MAFA, BMP7	812	530	13588	1.5155311831954643	0.9999840000422673	0.09232396943033372	7.2522050772275914
GOTERM_BP_FAT	GO:0007435~salivary gland morphogenesis	7	0.6457564575645757	0.004455622809400388	EGFR, LAMA1, PLXNA1, CDH1, PLXND1, BMP7, SHH	812	27	13588	4.338441890166028	0.9999908890993835	0.09599652826799399	7.607589632349498
GOTERM_BP_FAT	GO:0051270~regulation of cell motion	15	1.3837638376383763	0.0044881327249876694	COL18A1, NTN1, SHH, THY1, LAMA2, LAMA1, LAMA4, ARHGAP5, ROBO4, TGFBR3, TMSB4X, STMN1, UNC5C, THBS1, SST	812	107	13588	2.3458864693154093	0.99999163046142	0.09587144553902027	7.661035097458424
GOTERM_BP_FAT	GO:0042476~odontogenesis	9	0.8302583025830259	0.004678233809953355	DLX2, DLX1, PGP, PDGFRA, FOXC1, LHX8, BMP7, LRP4, SHH	812	45	13588	3.34679802955665	0.9999949050432296	0.0989230411122417	7.97297283933347
GOTERM_MF_FAT	GO:0046332~SMAD binding	6	0.5535055350553505	0.00468923701792211	COL3A1, TGFBR2, COL1A2, TGFBR3, COL5A2, PURA	766	20	13288	5.2041775456919055	0.9651251699117778	0.14769347299436497	6.8604042196677595
GOTERM_BP_FAT	GO:0007268~synaptic transmission	21	1.9372693726937271	0.004756794339277626	GABRG1, GABRG2, DLGAP1, GLRA1, CAPZA2, SNCA, TAC1, LIN7C, PARK2, RPH3A, SLC17A7, GAD2, LYNX1, GRIA2, CAMK4, SYN2, SLC5A7, SV2C, GAD1, CHAT, CHRNA3	812	178	13588	1.9742347927160016	0.9999958500155629	0.09969383449132718	8.101592588956585
